발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016-06-15 20:00,야간,수,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,자전거,자전거,보행자,보행자,929550,1958789,126.7016295,37.6258566
2016,2016-06-16 5:00,야간,목,1,1,0,0,0,인천,연수구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,925428,1936767,126.657136,37.42728721
2016,2016-06-14 19:00,야간,화,1,1,0,0,0,전남,순천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,1000913,1665686,127.5100036,34.98609427
2016,2016-06-13 23:00,야간,월,1,1,0,0,0,강원,홍천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1044256,1980318,128.0028522,37.82153205
2016,2016-06-18 21:00,야간,토,1,1,0,0,0,강원,태백시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1132329,1907864,128.9903285,37.16015671
2016,2016-06-20 12:00,주간,월,1,1,0,0,0,경남,통영시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,1084679,1652523,128.4264264,34.86386757
2016,2016-06-17 11:00,주간,금,1,1,0,0,0,충북,영동군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,1025163,1797743,127.7798174,36.17646915
2016,2016-06-24 4:00,야간,금,1,1,0,0,0,서울,광진구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,,,962909,1952556,127.0799709,37.57162918
2016,2016-06-24 8:00,주간,금,1,7,4,1,1,부산,사하구,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,특수차,대형,화물차,소형,1135522,1677767,128.9866443,35.08591947
2016,2016-08-13 22:00,야간,토,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,954073,1917050,126.9821208,37.25119986
2016,2016-08-12 17:00,주간,금,1,1,0,0,0,경남,함안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,,,1088930,1709624,128.4790696,35.3783241
2016,2016-08-12 19:00,야간,금,1,2,1,0,0,경남,밀양시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,농기계,농기계,1107791,1726463,128.6889135,35.52826391
2016,2016-08-14 22:00,야간,일,1,1,0,0,0,전북,임실군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,974483,1741418,127.2180544,35.66863648
2016,2016-08-20 18:00,야간,토,1,1,0,0,0,충남,청양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,,,943314,1839577,126.8666056,36.55226379
2016,2016-08-22 17:00,주간,월,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,경형,보행자,보행자,970143,1865074,127.1653855,36.78332921
2016,2016-08-23 1:00,야간,화,1,3,1,1,0,대전,유성구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,소형,승용차,중형,990446,1819658,127.3934892,36.37432397
2016,2016-08-26 13:00,주간,금,2,2,0,0,0,울산,울주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,,,1145116,1726895,129.1005532,35.52739777
2016,2016-08-27 4:00,야간,토,1,1,0,0,0,충남,아산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,화물차,중형,955023,1863513,126.9960291,36.76866036
2016,2016-08-27 8:00,주간,토,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,950693,1949809,126.9418234,37.54629683
2016,2016-09-08 1:00,야간,목,1,2,1,0,0,부산,연제구,차대사람,차도통행중,차도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,대형,보행자,보행자,1143957,1689194,129.0811346,35.18775062
2016,2016-07-22 14:00,주간,금,1,1,0,0,0,경남,거제시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,화물차,소형,1098571,1653773,128.5785361,34.87388487
2016,2016-07-22 8:00,주간,금,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,957920,1953577,127.023417,37.58061717
2016,2016-07-22 20:00,야간,금,1,1,0,0,0,광주,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,단일로,기타단일로,화물차,소형,자전거,자전거,945957,1694368,126.9059989,35.24327034
2016,2016-07-22 21:00,야간,금,1,2,0,1,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,보행자,보행자,1016862,1881047,127.6893323,36.92763993
2016,2016-07-29 7:00,주간,금,1,1,0,0,0,강원,강릉시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,1125774,1972130,128.9274897,37.7401603
2016,2016-07-27 16:00,주간,수,1,1,0,0,0,충남,천안시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,982798,1863366,127.3072506,36.76824647
2016,2016-07-26 15:00,주간,화,1,2,0,1,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,소형,917119,1964999,126.5600668,37.68078528
2016,2016-07-27 10:00,주간,수,1,1,0,0,0,전남,담양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,949877,1695382,126.949021,35.25261701
2016,2016-07-27 15:00,주간,수,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,자전거,자전거,1102442,1696633,128.62618,35.25991057
2016,2016-08-01 21:00,야간,월,1,1,0,0,0,부산,서구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,대형,보행자,보행자,1138339,1681231,129.0181155,35.11676163
2016,2016-08-05 6:00,주간,금,1,1,0,0,0,경남,창녕군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,화물차,소형,1088217,1726608,128.4730628,35.53150604
2016,2016-08-02 9:00,주간,화,1,1,0,0,0,경북,의성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,이륜차,소형,1076293,1828537,128.3513685,36.45138223
2016,2016-08-09 12:00,주간,화,1,2,0,1,0,충남,보령시,차대사람,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,보행자,보행자,915144,1828377,126.5531041,36.44922024
2016,2016-08-07 10:00,주간,일,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,경형,보행자,보행자,973425,1875155,127.2018147,36.87430284
2016,2016-08-14 3:00,야간,일,1,2,0,1,0,광주,광산구,차대차,정면충돌,정면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,승용차,중형,승용차,경형,934291,1679419,126.7789742,35.10778602
2016,2016-08-11 9:00,주간,목,1,1,0,0,0,강원,속초시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승합차,경형,1096774,2019767,128.6048267,38.17295776
2016,2016-08-22 17:00,주간,월,1,1,0,0,0,강원,평창군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1080065,1930632,128.4042547,37.371303
2016,2016-08-20 20:00,야간,토,1,1,0,0,0,경남,남해군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1036254,1648696,127.8964883,34.83223996
2016,2016-08-22 14:00,주간,월,1,1,0,0,0,경북,군위군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,1108988,1797910,128.711875,36.17216797
2016,2016-08-19 8:00,주간,금,1,1,0,0,0,경기,수원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,대형,이륜차,소형,955844,1918524,127.0020026,37.26457171
2016,2016-08-19 7:00,주간,금,1,1,0,0,0,경북,영천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1135530,1778352,129.0035612,35.99254704
2016,2016-08-25 21:00,야간,목,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,938141,1854331,126.8076192,36.68494048
2016,2016-08-24 7:00,주간,수,1,1,0,0,0,전북,군산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,,,931118,1775085,126.7360237,35.97008341
2016,2016-08-26 23:00,야간,금,1,1,0,0,0,충북,제천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1062282,1904689,128.2012583,37.13883437
2016,2016-08-29 19:00,야간,월,1,1,0,0,0,전북,부안군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,경형,보행자,보행자,925145,1741357,126.6729426,35.66557625
2016,2016-08-27 14:00,주간,토,1,1,0,0,0,경기,성남시,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,이륜차,소형,962294,1928664,127.0742295,37.35625433
2016,2016-09-08 17:00,주간,목,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,,,996351,1829295,127.4592745,36.46124508
2016,2016-09-18 10:00,주간,일,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,자전거,승용차,중형,1099008,1693764,128.5880894,35.23439071
2016,2016-09-21 14:00,주간,수,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,중형,보행자,보행자,897021,1835943,126.3498981,36.51564027
2016,2016-09-20 19:00,야간,화,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,대형,보행자,보행자,941933,1981251,126.8401559,37.82916635
2016,2016-07-24 11:00,주간,일,1,1,0,0,0,경북,영천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,1119982,1782412,128.8317328,36.03117951
2016,2016-07-28 8:00,주간,목,1,1,0,0,0,경북,포항시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,자전거,자전거,1166548,1780828,129.3480477,36.01005365
2016,2016-08-21 0:00,야간,일,2,3,1,0,0,대구,달성군,차대차,추돌,진행중 추돌,운전자법규위반,과속,단일로,기타단일로,이륜차,소형,원동기장치자전거,원동기장치자전거,1083860,1748765,128.4273636,35.73154511
2016,2016-08-26 0:00,야간,금,1,2,1,0,0,경기,안성시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,대형,보행자,보행자,970734,1889080,127.1710817,36.99974845
2016,2016-08-28 17:00,주간,일,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,966830,1755501,127.1329131,35.79538341
2016,2016-08-28 18:00,야간,일,1,1,0,0,0,경북,경산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,경형,보행자,보행자,1111781,1760002,128.7375735,35.83015356
2016,2016-08-28 21:00,야간,일,1,1,0,0,0,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1108590,1764706,128.6940785,35.98813705
2016,2016-08-29 7:00,주간,월,1,1,0,0,0,부산,동래구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,중형,보행자,보행자,1145420,1689936,129.0973232,35.19428479
2016,2016-09-12 10:00,주간,월,1,1,0,0,0,전남,영광군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,915558,1701232,126.5712012,35.30305423
2016,2016-09-08 5:00,야간,목,1,1,0,0,0,인천,부평구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로부근,승용차,중형,자전거,자전거,931502,1943437,126.7251826,37.48764043
2016,2016-09-13 9:00,주간,화,1,1,0,0,0,광주,북구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,945695,1685298,126.9037174,35.16147516
2016,2016-09-07 21:00,야간,수,1,1,0,0,0,울산,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1168223,1732705,129.356507,35.57610627
2016,2016-09-11 20:00,야간,일,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1005221,1646232,127.5570842,34.81065305
